@CO	shape:(13100, 2)
@CO	dtype:float64
VALUE_0	VALUE_1
-3.6376457401843254e-13	-28.642177954271936
-3.6376457401843254e-13	-28.64217795427197
-2.1888215989696036e-06	-13.032148460571053
-3.6376457401843254e-13	-28.641965394630585
-3.6376457401843254e-13	-28.64217795427197
-3.841926776715354e-13	-28.246533634653446
-2.637945417660603e-12	-26.565211620132075
-8.205588920007223e-07	-14.013280739833704
-1.6678402764425115e-07	-15.606569271351546
-1.0456294818328438e-06	-13.770892420561266
-9.298674608082536e-10	-20.796126903616788
-4.2611877306697465e-06	-12.365964815659659
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177953990466
-3.6376457401843254e-13	-28.642152577322634
-3.6376457401843254e-13	-28.64217795427191
-3.6376457401843254e-13	-28.64217795427197
-7.522319104835695e-07	-14.10022213480165
-3.6531888625290776e-13	-28.637978981991218
-2.2031404666722487e-06	-13.025627980245607
-3.6398661862335757e-13	-28.640172880566464
-3.6398661862335757e-13	-28.64118890848582
-9.534921185938572e-10	-20.771030743393474
-4.977128126859576e-07	-14.513241620476364
-1.4726031777323456e-07	-15.731067786836705
-7.16717959814428e-07	-14.14858379164092
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64215577682362
-3.6376457401843254e-13	-28.566789531268967
-3.6387559632089506e-13	-28.359877135462717
-3.6376457401843254e-13	-28.64217795427197
-1.3353868011378722e-10	-22.733684727279833
-2.0039561676732376e-09	-20.028125614499213
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954271954
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642035679201612
-1.1875320171661485e-09	-20.55135159391659
-5.774346945042197e-09	-18.969726468345467
-8.395562023366665e-12	-25.465147454854552
-3.6376457401843254e-13	-28.642177954196516
-3.6376457401843254e-13	-28.64217795427197
-3.708086901421659e-07	-14.80758104888197
-1.1183831638561514e-12	-27.518975697283253
-1.517332239309166e-05	-11.095979407147745
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6387559632089506e-13	-28.616591848250565
-2.3369589596811124e-10	-22.175297688334744
-3.6376457401843254e-13	-28.64217795427197
-1.383584857794773e-09	-20.398317912104233
-3.6376457401843254e-13	-28.642161224287047
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.50581905483671e-06	-13.40617472939899
-5.8985594186822254e-12	-25.855947180748302
-5.124454336979944e-07	-14.484073079022334
-6.356142968066969e-07	-14.268674011787564
-1.111584719326597e-06	-13.709724126433917
-1.30707111800632e-11	-25.115353163599913
-9.59001172529117e-07	-13.857373592568782
-3.6398661862335757e-13	-28.641703690638415
-5.250274234813723e-07	-14.459816325030225
-4.0834543940659884e-07	-14.711151578903499
-5.528834612356093e-10	-21.31667487356883
-8.611987817319644e-08	-16.267527935063427
-3.6376457401843254e-13	-28.64217795426263
-3.91633753482612e-07	-14.752937049734138
-1.2088285646361108e-06	-13.625859093966499
-1.1204759342575699e-11	-25.19902825379196
-6.03908728552538e-06	-12.017260609367133
-1.5838996780814796e-12	-27.17106578538189
-1.7990967132175406e-06	-13.228226621319632
-5.403383623703295e-06	-12.128487935198045
-3.230865575076791e-11	-24.13256168101301
-3.6376457401843254e-13	-28.64217795427197
-7.034072570522021e-07	-14.167330369140151
-1.549993161042984e-07	-15.67984680006791
-9.371433074001345e-10	-20.788531973661375
-7.238122712305284e-09	-18.743855295087375
-2.0926221224182306e-06	-13.07709348209598
-3.6376457401843254e-13	-28.64217795427197
-2.077861094240685e-06	-13.084172671383307
-3.713140905858836e-13	-28.62176464341584
-1.4570715906603304e-06	-13.439082920733973
-3.6376457401843254e-13	-28.642177954250364
-7.645606370232372e-12	-25.583889596124372
-3.6376457401843254e-13	-28.64217795427197
-5.91607640709757e-07	-14.34042205891219
-4.412471165671228e-07	-14.633659629461508
-1.1271169120807834e-06	-13.695847809433717
-1.2461649952499876e-06	-13.595440640873367
-6.835356538004156e-07	-14.19598823042397
-9.462529884651794e-07	-13.870756923460057
-6.470799601143717e-07	-14.25079566716497
-1.0968505956276964e-06	-13.723068283786064
-2.946204391562901e-11	-24.227046593363212
-6.242770189679447e-10	-21.195724673904337
-4.007597642630145e-09	-19.334979140794186
-6.007293718024442e-09	-18.930365620295714
-8.456152398861327e-07	-13.98320160388443
-1.7584629255495976e-06	-13.251071225260365
-2.0038822650669808e-06	-13.120425079054922
-6.593370544538679e-07	-14.232030270924543
-1.7572222001938087e-05	-10.949200017640633
-3.6376457401843254e-13	-28.64217795427197
-3.7653213880162184e-13	-28.599603206997
-2.3767362578031026e-08	-17.554948539879057
-1.1080815995323512e-06	-13.712880710570005
-1.0722885745995114e-08	-18.350868056041634
-1.1599137761386658e-09	-20.57462692717573
-1.1113276965346586e-11	-25.212584865580272
-4.493997297222441e-05	-10.010205346234375
-3.6376457401843254e-13	-28.64217795427197
-1.7939529578514524e-07	-15.533674105643426
-1.2738807619872006e-08	-18.178592785898708
-3.6376457401843254e-13	-28.64217795427197
-3.209575882845428e-09	-19.55718239169902
-3.6376457401843254e-13	-28.64217795427197
-1.2425001860716378e-08	-18.203568215722747
-1.0571194331565614e-06	-13.759963539146836
-3.7334674241051857e-10	-21.707065386139227
-4.946781873016448e-11	-23.74569281341706
-1.6724344131802127e-11	-24.836081474726175
-3.649053198495622e-08	-17.12622134187446
-4.3949650002650387e-07	-14.63763574675388
-1.5115421464484413e-07	-15.70496817235131
-4.2695838126105556e-07	-14.666577800046449
-2.067240742753551e-06	-13.089296523834637
-4.738853809360677e-09	-19.167609089450018
-3.225108741733429e-07	-14.947127976194038
-8.748159434079916e-07	-13.94925279605641
-6.879324911390761e-07	-14.189574844243669
-2.099076497619201e-07	-15.376596219430471
-1.4063260131425004e-06	-13.474530537936674
-1.089811574317423e-11	-25.23810077654144
-4.938839472390377e-07	-14.520967063745546
-9.883689612855129e-07	-13.827210017988785
-4.622714379620696e-07	-14.587112919019155
-2.0267664985196276e-07	-15.411653520518863
-5.945151234088009e-07	-14.335519734195376
-1.4949157550181447e-06	-13.413441221990482
-1.0567958211304962e-06	-13.760269651757111
-2.235217583246296e-08	-17.616331418657257
-7.975118874736786e-07	-14.041768654451518
-1.8918576594750824e-06	-13.177952140676428
-2.065385473704051e-06	-13.090194781152638
-6.88643586599369e-12	-25.667160237848442
-1.4969588346680496e-09	-20.319351503341586
-3.88189480560186e-13	-28.577243671235134
-7.963812191369435e-07	-14.043187730369217
-1.7889764893364024e-06	-13.233867693163287
-4.180931321540182e-06	-12.384978507211349
-1.5679674225665963e-10	-22.571802948562567
-6.90680812043265e-07	-14.1855878554012
-2.3650033870170617e-07	-15.257316400029213
-7.198487025905642e-07	-14.144224483995124
-8.351426069030943e-07	-13.99566308807936
-5.147796638960145e-08	-16.782096598205083
-6.442575917198212e-10	-21.1638586444135
-6.949756023444387e-07	-14.179390389351692
-1.2160277902961703e-06	-13.619922025621536
-6.30630152709255e-07	-14.276547286827139
-9.556377402186733e-07	-13.860887359665043
-1.1600830302493925e-06	-13.667019137556194
-2.1912510278498942e-07	-15.333620655760258
-4.1524272348381075e-07	-14.694402591054187
-1.9921208003759183e-06	-13.126312144913788
-4.253621646743699e-06	-12.367741775169584
-3.643196855307451e-13	-28.640686185911385
-7.856178986798135e-07	-14.056796069234517
-3.4491058334418234e-06	-12.57739720156055
-6.343265190889014e-09	-18.875905952323848
-1.6051318330045916e-08	-17.947523551480565
-8.098290623093085e-07	-14.026442716981265
-2.2498378454693935e-07	-15.307237842030993
-6.330779515617557e-07	-14.272671722259883
-4.279354648417666e-13	-28.215332898753907
-3.6376457401843254e-13	-28.6421547467494
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.1664623395635232e-05	-11.35895577183194
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954189044
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.6421777194886
-1.2635376911429574e-08	-18.186805110947645
-5.6359627131907786e-08	-16.691506829246332
-3.6376457401843254e-13	-28.64217795427197
-5.050356244318266e-10	-21.407022652916694
-3.6376457401843254e-13	-28.642177954271823
-8.006373342084316e-13	-27.725253369944767
-1.3567748152754078e-07	-15.81298303470355
-2.5828283956030873e-11	-24.357771589990634
-3.3313990094319124e-07	-14.91470249376495
-1.129233182906031e-06	-13.693971775998996
-1.5783374052169563e-09	-20.266921818137657
-1.4049106883406992e-07	-15.778119480955805
-3.6376457401843254e-13	-28.642177930778704
-3.6376457401843254e-13	-28.64217795427194
-1.2016088679622783e-09	-20.539439941440467
-3.6376457401843254e-13	-28.64217795427196
-1.240140520830657e-06	-13.600285957987552
-2.03979111379482e-10	-22.313318307261618
-1.4219900240641792e-07	-15.766034977678663
-3.854222342947189e-07	-14.768924780291686
-3.1448160892066923e-07	-14.972339171425837
-2.684983823608711e-07	-15.130419714948887
-3.112388402004562e-07	-14.982706242497292
-2.0140757245323826e-07	-15.41793323471761
-2.9569557449815598e-06	-12.731351717870773
-3.855249453010856e-13	-28.468055956270714
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954258607
-3.6376457401843254e-13	-28.642177878306615
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795030898
-3.6376457401843254e-13	-28.642177952936724
-8.584356003815685e-10	-20.876530024585115
-7.195210244281824e-08	-16.44727077344135
-5.349174991842176e-10	-21.349979419125738
-2.8145819008784656e-12	-26.826567386869748
-3.6376457401843254e-13	-28.642177841799583
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6387559632089506e-13	-28.641958857369936
-2.2890609463477318e-08	-17.592567135097593
-4.627312144567242e-09	-19.191338533552116
-4.3048897779840445e-13	-28.47316822438367
-7.184574324359261e-09	-18.7514095348431
-3.6376457401843254e-13	-28.642177954268025
-3.6376457401843254e-13	-28.64217795427197
-5.906017891965654e-07	-14.342124900720307
-6.7288710714485944e-09	-18.81692725701036
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-5.430816907292524e-11	-23.64704476212545
-4.17936420443743e-06	-12.385353508851798
-3.6376457401843254e-13	-28.64217795427197
-4.26061136887812e-06	-12.366100150966266
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954201646
-5.1196637318451366e-08	-16.787604501968627
-8.657352612573277e-12	-25.47036735824735
-1.2735871496305506e-07	-15.87625998051482
-5.6521216318383694e-08	-16.688650123156087
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177926382388
-3.6376457401843254e-13	-28.64217795427197
-7.964428435092152e-07	-14.043110415614146
-7.279700769413644e-07	-14.133005922046115
-4.418371199466087e-07	-14.632324960493902
-1.3346053489571297e-06	-13.526875146451674
-1.6544073500046608e-08	-17.917216578166627
-9.178331280002006e-07	-13.901251325556471
-1.3574948684591526e-06	-13.509870034184951
-2.2155602064644064e-06	-13.020006424842018
-8.96199781053042e-12	-25.434580863680218
-4.151303356625391e-09	-19.299707801372183
-5.578606030398614e-06	-12.096574507184785
-3.6376457401843254e-13	-28.642177954266728
-3.6376457401843254e-13	-28.642174470550998
-1.639389273833114e-06	-13.321187445261433
-2.1074246353003367e-06	-13.070045012455713
-2.397163905709654e-07	-15.243809756532286
-4.7349354287407053e-07	-14.563129098931844
-3.6376457401843254e-13	-28.642031220713836
-2.98684590949172e-08	-17.326466380867156
-2.731510008735505e-07	-15.113238860068641
-9.25356286041179e-09	-18.49822423864076
-4.427783978355748e-08	-16.932792132159925
-1.4706932616181945e-08	-18.03490253047315
-3.7431169275237153e-13	-28.613416395631972
-5.095007749034153e-11	-23.715044332939424
-5.133556432723729e-07	-14.482298288291398
-9.541972369464524e-07	-13.862395990844906
-8.976470598498487e-07	-13.923489998335475
-4.454023188549261e-06	-12.321705159871414
-1.426364082401932e-09	-20.367648385146754
-3.6376457401843254e-13	-28.642029093693615
-3.1019738611082204e-08	-17.288654169972236
-1.8612920649196951e-09	-20.102110280326407
-2.5172179679566753e-07	-15.19494083685139
-3.6376457401843254e-13	-28.642177953754953
-2.6213986598078165e-07	-15.154388333713829
-1.1562307119572512e-05	-11.367765935704305
-3.6376457401843254e-13	-28.64217795427197
-7.471318008711592e-11	-23.32795689367619
-6.326281593582728e-07	-14.273383121713934
-3.7165060901012126e-07	-14.805311206828819
-1.979342350744151e-06	-13.13274692527378
-9.448830606828551e-12	-25.340509470394796
-1.1797840482330457e-11	-25.22127123131413
-3.570576018185889e-08	-17.14795653294473
-6.627880229814753e-06	-11.924228855472363
-4.618300186720603e-11	-23.786622963652853
-3.348915589285184e-11	-24.141559953997795
-3.6376457401843254e-13	-28.64217788646377
-1.1227290925286404e-06	-13.699749082171529
-1.6970541769079084e-06	-13.286617335863331
-1.3186242196483455e-06	-13.538921743997106
-3.350582589156659e-10	-21.817338885872005
-9.747063211551499e-07	-13.841130164554347
-7.37314272836187e-06	-11.817670116660528
-3.6376457401843254e-13	-28.64217795427197
-3.8163916471489756e-13	-28.56808928824816
-1.5660131524874998e-09	-20.27482587269609
-3.2921738113422805e-09	-19.531581738981913
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.2894270651209183e-09	-20.46878781119675
-1.356702785837438e-06	-13.510453796990062
-3.6376457401843254e-13	-28.64217795427096
-6.158124229993511e-07	-14.300324048168282
-7.26507587978098e-08	-16.43760762032628
-6.071011507402524e-07	-14.31457139286689
-2.244869376499814e-07	-15.309449482486427
-4.063991403957523e-07	-14.715931605119778
-1.886846756060656e-07	-15.483185960066487
-3.478384796862244e-08	-17.174120062486764
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642161112989253
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954271965
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954271236
-7.931418049555994e-07	-14.047264462784224
-3.6376457401843254e-13	-28.64217795427197
-5.677584070107322e-07	-14.381570659191986
-1.53873142966221e-06	-13.384552830313712
-1.916601065571344e-05	-10.862381688697122
-3.6376457401843254e-13	-28.64217795427197
-4.534322447569128e-06	-12.30383720094234
-3.428091144286327e-12	-26.22915755294421
-3.6376457401843254e-13	-28.642177954250425
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-8.227296429685893e-06	-11.708057129156225
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.3142803512167234e-10	-22.74847754322477
-3.6376457401843254e-13	-28.64217795416691
-3.6376457401843254e-13	-28.642177954261385
-3.6376457401843254e-13	-28.64217795427197
-9.281800515403837e-07	-13.890041265961354
-8.878736663664455e-07	-13.934436426234438
-6.989418316893925e-07	-14.173698286623475
-4.899917532275033e-07	-14.52887784644731
-1.079087224259423e-05	-11.436815387356232
-3.6376457401843254e-13	-28.64217795427197
-1.2596274023835008e-10	-22.792874232948968
-3.6376457401843254e-13	-28.64217795427197
-1.457858833653347e-10	-22.649766692195787
-8.14066979232253e-06	-11.718642217169492
-3.6376457401843254e-13	-28.642177953968876
-3.6376457401843254e-13	-28.642177951304156
-2.932655790433003e-08	-17.34478976579501
-6.401995600313626e-11	-23.46931048264612
-1.308880781536459e-11	-25.03608902442661
-4.551493355153813e-06	-12.300057276224534
-1.0608791622956915e-11	-25.266646124806538
-4.022430510342012e-07	-14.72620992960848
-6.024270563120826e-06	-12.019717094702775
-1.669359095402001e-11	-24.78424039587151
-1.672356697568489e-11	-24.822913857478742
-2.0445999246443414e-06	-13.100309697190273
-1.1168344027367993e-11	-25.188902546430484
-1.0327180827163218e-07	-16.085895939626386
-1.1900315673940565e-05	-11.338951639699912
-3.6376457401843254e-13	-28.64217795427197
-2.4139474713580356e-07	-15.236832163244223
-3.6376457401843254e-13	-28.64217795427197
-6.958917392330122e-08	-16.480663190457236
-1.3997054126857478e-08	-18.08443578422928
-4.219996574406082e-11	-23.89019732569465
-4.565121164978869e-07	-14.599651114930758
-1.239888452464477e-07	-15.90307387205504
-3.6376457401843254e-13	-28.64217795427197
-1.9420702268568846e-09	-20.05981046430448
-1.0482717516802076e-06	-13.768368676307128
-1.0274838128654373e-06	-13.788397667922284
-3.6158126093255305e-07	-14.832778830730744
-5.778132855516205e-08	-16.666603462124367
-4.3707798197401004e-07	-14.643154128388925
-7.198355800319689e-10	-21.05192993179885
-2.7429724607619388e-05	-10.503896983616555
-3.6376457401843254e-13	-28.64217795427197
-7.331221957285194e-08	-16.428537844630196
-1.9241448714901743e-06	-13.161029630461686
-1.695793322431527e-08	-17.892504595883413
-2.820330485320266e-06	-12.778657850265931
-1.367878588176552e-10	-22.716513668100617
-7.46870504497732e-07	-14.107373982340876
-6.096195960814121e-07	-14.310430710518764
-6.245558537565365e-07	-14.286224524644352
-3.4414500277302196e-07	-14.882204229436637
-1.1042016939133426e-06	-13.716388691660145
-1.1821561817781934e-06	-13.648170935696957
-1.1596319649531672e-06	-13.667409146950922
-2.9397051848345512e-08	-17.342366670929515
-1.6101565081250158e-09	-20.247297472776587
-1.5219409066347112e-10	-22.609823422565604
-3.669842207898455e-13	-28.620817061572694
-3.8385961076414787e-13	-28.58462050033595
-2.7003683145676582e-06	-12.822123735235175
-7.728762074776796e-12	-25.581262875743096
-4.941708153793911e-11	-23.72394555600388
-1.4176546096478226e-06	-13.466507404479506
-2.122613112109928e-06	-13.062863494972548
-1.1956344356245374e-06	-13.636833793393865
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217311211735
-5.542659498036784e-09	-19.010702322355005
-8.46406388305132e-06	-11.67968536687518
-3.6376457401843254e-13	-28.642177941622105
-3.5675313297955924e-07	-14.846221479757295
-2.7052791934378817e-07	-15.12289290730753
-1.0085540643189894e-06	-13.806993401200254
-5.677738050269276e-07	-14.381541732371272
-8.516240207478987e-08	-16.27869887011783
-2.6563180449690194e-07	-15.141155785112232
-1.5417065473699587e-06	-13.382621494753868
-1.067466744442136e-07	-16.052806743229283
-9.658203185547443e-07	-13.850288382960553
-1.1299647590390371e-06	-13.6933245236815
-1.1723418578690747e-06	-13.65650780536316
-2.341994852772533e-06	-12.964508805835276
-9.313122495413495e-11	-23.0911340305154
-3.2596286780872674e-10	-21.84378317601791
-1.2666558468210631e-06	-13.579130450752226
-1.6752011408216472e-05	-10.99700058090281
-3.6376457401843254e-13	-28.64217795427197
-6.681838971012155e-10	-21.12637054021872
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-2.95236113334596e-10	-21.942480627809694
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.631150992910424
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177952241283
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.6756490084368636e-09	-20.206962571229443
-1.524135789965353e-06	-13.394084051625164
-1.7095540249534302e-06	-13.27927850872763
-1.5305724559433465e-06	-13.389869241386746
-7.764982845048785e-07	-14.068471659868582
-1.491157197719417e-11	-24.99022748303442
-1.9856032405507484e-06	-13.129588750452097
-2.9871444762186172e-09	-19.628893085893303
-7.436261155180368e-07	-14.111727010767847
-1.2125672216867223e-06	-13.622771032569615
-1.6481042074967256e-06	-13.315885468333244
-7.734555773630802e-10	-20.97901715002298
-5.999159902736473e-07	-14.326476247998391
-1.2609710664523988e-08	-18.188800651220784
-9.840309501130129e-07	-13.831609619315815
-1.4520469639456302e-06	-13.44253736039341
-1.8336100954252643e-07	-15.511809797578922
-1.180249311116821e-06	-13.649785661066469
-5.156213382373487e-07	-14.477895064746674
-1.1546490003011556e-07	-15.974299820680729
-2.4003521392756966e-11	-24.48955292714719
-7.989001127306494e-10	-20.948310707509403
-9.848786187149905e-07	-13.830747689394403
-2.4318175269599784e-06	-12.926872647997351
-4.918908516615694e-07	-14.525008589870305
-5.412042894392677e-07	-14.429469513663078
-3.6454732954549485e-08	-17.127183806452106
-6.087516312702768e-07	-14.31185621644547
-2.441726480395534e-06	-12.922806485554293
-9.623058370711313e-07	-13.853933444453231
-3.6376457401843254e-13	-28.64217795427197
-8.165135234605714e-13	-27.73305982106351
-9.841613411443184e-07	-13.831476011823115
-3.6376457401843254e-13	-28.642177954142817
-3.6387559632089506e-13	-28.351417815385773
-3.6376457401843254e-13	-28.642177953883223
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.640976409258201e-13	-28.00529447041837
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6587399776522034e-13	-28.60743466718222
-4.851730128763165e-12	-26.02570737958027
-1.704768826105152e-09	-20.190176293949726
-8.343060250992629e-07	-13.99666585275027
-6.330394009546048e-07	-14.27273286438029
-6.795155378935824e-07	-14.201886646225665
-1.2506586544724918e-06	-13.591840516608055
-1.2567635993554482e-06	-13.586970910153575
-1.4078203722234228e-06	-13.473469127922307
-1.529477880291008e-06	-13.390584954251453
-2.160670985074109e-06	-13.045092668016254
-1.6753905745514608e-06	-13.299464749992506
-2.399974588562781e-06	-12.94005390680834
-3.824008342256935e-06	-12.474213181429269
-1.0083762158608067e-09	-20.714523646898794
-3.6376457401843254e-13	-28.64217795427197
-1.7752077585697634e-11	-24.755838527025922
-1.298844285180234e-06	-13.55403646062428
-3.362845998111652e-06	-12.602724717880522
-6.181883188682846e-08	-16.599056859632125
-5.185215173897362e-08	-16.774866212416143
-8.609929268987848e-07	-13.965179558441754
-4.160560784782774e-13	-28.338947052513962
-3.88189480560186e-13	-28.56338747986115
-3.786725932819479e-10	-21.69565683113152
-1.3918622400743708e-06	-13.484868434465188
-5.657329327224403e-09	-18.990263461118904
-9.267741709506616e-06	-11.588975472151262
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-8.704467702180807e-10	-20.861838213628786
-3.6376457401843254e-13	-28.640215673328775
-3.6376457401843254e-13	-28.64217795427197
-6.160779310593334e-07	-14.299891921020524
-3.903538214888869e-09	-19.36119741913942
-3.6376457401843254e-13	-28.642177954271663
-3.6376457401843254e-13	-28.642177950342013
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.4441091354400193e-06	-13.448018404851984
-1.4905021661348883e-11	-24.905571988773932
-3.7713471290334866e-08	-17.093259341032525
-1.9851222349265285e-07	-15.43241360443929
-2.6474906952844712e-06	-12.8418997349283
-1.635590857196334e-08	-17.928676415346004
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177953103417
-3.6376457401843254e-13	-28.608514005890864
-4.004074849461858e-12	-26.462942687242002
-3.6376457401843254e-13	-28.64217795427197
-7.113881705933522e-11	-23.372462701718916
-3.06295240642962e-06	-12.696133005394879
-1.1881638450894627e-09	-20.551079723510405
-1.1703210606728298e-06	-13.658232655133029
-4.7749415532649664e-11	-23.748216520677158
-1.5491050064375678e-06	-13.377834280636877
-4.728286095989631e-10	-21.472625796019205
-2.0338447592749276e-10	-22.31852860693732
-7.617795283465512e-13	-27.902818214621544
-2.8843467891892516e-08	-17.361381355894245
-7.565017763888626e-07	-14.0945609615344
-3.0083072838360536e-07	-15.016715836538404
-4.680615846575087e-07	-14.574666869435669
-9.818760789426229e-07	-13.833801012261889
-2.914024784250735e-07	-15.04856201170889
-5.120397105762287e-07	-14.484862850956555
-1.1713173684868572e-06	-13.657381988557626
-1.4072292994771196e-06	-13.473888401714126
-4.893406461703442e-07	-14.530208719270204
-1.0197787395083147e-06	-13.795925925187856
-4.198790086229476e-06	-12.38071632457156
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.641197344198083
-5.791651047637458e-10	-21.26918060317751
-3.6376457401843254e-13	-28.64217795418918
-1.2939014898405432e-07	-15.860429550420855
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642156061463623
-3.6376457401843254e-13	-28.64217795427197
-1.3662340719866606e-07	-15.806038327364847
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.629883961037557
-3.6376457401843254e-13	-28.642177954074615
-3.6376457401843254e-13	-28.642177953864092
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217794864056
-3.6376457401843254e-13	-28.642176457923817
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.641863242807798
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954271965
-3.6376457401843254e-13	-28.642124411753773
-3.6376457401843254e-13	-28.642177876894415
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217768531676
-7.465922324811913e-11	-23.314370564545595
-6.772425198975363e-07	-14.205236063489057
-4.475113973834155e-08	-16.9221397287335
-3.6387559632089506e-13	-28.641581932783925
-3.6376457401843254e-13	-28.64215009854668
-2.4782342844531513e-11	-24.388732116225054
-3.5563741396238413e-09	-19.454659689095077
-2.157900398924717e-07	-15.348960584753119
-8.698527183548244e-07	-13.954942352887564
-5.2648245152386863e-08	-16.759619032952656
-1.0158470215015925e-07	-16.102368599878055
-4.209611482175468e-07	-14.680724910226678
-6.78846368007413e-10	-21.111792662612455
-8.264020439630038e-07	-14.006185707245558
-1.307648433979125e-11	-25.127199260203653
-1.3348480891184344e-06	-13.526693573641673
-4.029626632373606e-11	-23.932626558619454
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-2.1197189276067618e-07	-15.36681153263048
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
